id,year,make,model,trim,source,range,our_bolt,rk_bolt,bolt,our_bore,rk_bore,bore,our_stud,rk_stud,stud,rk_ref
"e101a57b-017b-4dc4-b2e9-7b1405a0fdf0","1999","volkswagen","cabrio","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN CABRIO 1997-02 ; VOLKSWAGEN CABRIO 1997-03 ; VOLKSWAGEN CABRIO (LARGER CALIPERS) 1998 >"
"5f3b48db-0ac1-41a9-a897-7a14480a8232","1990","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98"
"fdad70c6-ec7d-4daa-a56c-85a32c1e309b","1991","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98"
"4af8e28e-a142-404f-8475-c1bda4fb9aa7","1992","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98"
"08ef8aaa-171f-482c-9a21-0e636dc04d42","1993","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1993-98"
"1ffdda94-aea6-4796-8527-2c88e7031446","1994","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1993-98"
"eb6578ec-85d9-4316-8b2f-5d85e13b7ac2","1995","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1993-98"
"96b1974e-0488-4d58-8da2-01809c1f6bc1","1996","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1993-98"
"fcfe0de1-cb3e-463f-bcd4-4dfb01121e6f","1997","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1993-98"
"0db517f4-749b-4722-9ef2-aab530a7b694","1998","volkswagen","golf","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN GOLF 4-CYL 1985-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1992-98 ; VOLKSWAGEN GOLF V-6 (LARGER CALIPERS) 1993-98"
"503d82bf-edcf-466d-a946-1447d542655a","1990","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98"
"f30d9411-1ff9-41f1-883a-e36b77bdf564","1991","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98"
"332ae477-f13d-49f4-a5a2-2b26da1e0228","1992","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98"
"ccf95ed6-66f2-4ff7-889a-312c77d01c77","1993","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98 ; VOLKSWAGEN JETTA V-6 (LARGER CALIPERS) 1993-98"
"b90f3c89-8cc2-4be2-9a6f-450cadc3f9f7","1994","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98 ; VOLKSWAGEN JETTA V-6 (LARGER CALIPERS) 1993-98"
"6a838e39-4af7-4088-aa90-447417d41eff","1995","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98 ; VOLKSWAGEN JETTA V-6 (LARGER CALIPERS) 1993-98"
"b8ac87e6-2eb9-42a0-93a3-51c0a666c484","1996","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98 ; VOLKSWAGEN JETTA V-6 (LARGER CALIPERS) 1993-98"
"06a1f512-d14f-4854-b6f9-4d1c498fc74b","1997","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98 ; VOLKSWAGEN JETTA V-6 (LARGER CALIPERS) 1993-98"
"2ae40beb-eb8b-47cd-b64f-198a19589310","1998","volkswagen","jetta","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5|M14x1.5","ours-missing","VOLKSWAGEN JETTA 4-CYL 1981-98 ; VOLKSWAGEN JETTA V-6 (LARGER CALIPERS) 1993-98"
"6eadd86b-6831-4aee-a465-96c4e67eee69","1990","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97"
"c9d7e9f6-9d7b-4af6-b117-0bea495f9b60","1991","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97"
"26b24c69-a2c7-4b74-aeaa-10f160704622","1992","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1992-97"
"92d08ef5-094a-42f0-be21-ab392cc0fa3b","1993","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1992-97"
"fa99a1ee-da76-4280-ba7e-baa309429098","1994","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1992-97"
"9b192bdd-b68b-4be4-8e0f-5e32a4826bb3","1995","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1992-97"
"60c21d20-13b3-4036-95a7-037971d91f56","1996","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1992-97"
"b5d68db4-0fda-41ca-8242-5e03bef71856","1997","volkswagen","passat","Base","90s-research-batch","tight","4x100","4x100|5x100","agree","57.1","57.1","agree","","M12x1.5","ours-missing","VOLKSWAGEN PASSAT 4-CYL 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1990-97 ; VOLKSWAGEN PASSAT V6 (LARGER CALIPERS) 1992-97"
